2022-02-07;16:32:46;1115;;22;-;-;;LB,CT;1 114,60;1 115,20;<
2022-02-07;16:32:46;1115;;1;-;-;;LB,CT;1 114,60;1 115,20;<
2022-02-07;16:32:46;1115,2;;100;-;-;;LB,CT;1 114,60;1 115,20;<
2022-02-07;16:32:44;1115,4;;47;-;-;;LB,CT;1 115,20;1 115,40;>
2022-02-07;16:32:44;1115,4;;28;-;-;;LB,CT;1 115,20;1 115,40;>
2022-02-07;16:32:38;1115,4;;60;-;-;;LB,CT;1 115,20;1 115,60;>
2022-02-07;16:32:21;1114,8;;3;-;-;;LB,CT;1 114,80;1 115,60;<
2022-02-07;16:32:20;1115;;28;-;-;;LB,CT;1 114,80;1 115,60;>
2022-02-07;16:32:20;1115;;23;-;-;;LB,CT;1 114,80;1 115,60;>
2022-02-07;16:32:20;1115;;2;-;-;;LB,CT;1 114,80;1 115,60;>
2022-02-07;16:32:20;1115;;50;-;-;;LB,CT;1 114,80;1 115,60;>
2022-02-07;16:32:17;1114,8;;3;-;-;;LB,CT;1 114,40;1 115,00;>
2022-02-07;16:32:17;1114,6;;11;-;-;;LB,CT;1 114,40;1 115,00;<
2022-02-07;16:32:17;1114,6;;57;-;-;;LB,CT;1 114,40;1 115,00;<
2022-02-07;16:32:17;1114,6;;1;-;-;;LB,CT;1 114,40;1 115,00;<
2022-02-07;16:32:09;1114,8;;8;-;-;;LB,CT;1 114,80;1 115,00;<
2022-02-07;16:32:07;1115;;98;-;-;;LB,CT;1 114,80;1 115,00;>
2022-02-07;16:32:07;1115;;2;-;-;;LB,CT;1 114,80;1 115,00;>
2022-02-07;16:32:07;1115;;2;-;-;;LB,CT;1 114,80;1 115,00;>
2022-02-07;16:32:02;1114,8;;40;-;-;;LB,CT;1 114,60;1 115,00;>
2022-02-07;16:31:51;1115;;60;-;-;;LB,CT;1 114,80;1 115,40;>
2022-02-07;16:31:51;1114,6;;57;-;-;;LB,CT;1 114,80;1 115,40;<
2022-02-07;16:31:51;1114,8;;57;-;-;;LB,CT;1 114,80;1 115,40;>
2022-02-07;16:31:42;1115;;30;-;-;;LB,CT;1 114,80;1 115,40;>
2022-02-07;16:31:42;1115;;60;-;-;;LB,CT;1 114,80;1 115,40;>
2022-02-07;16:31:41;1114,6;;10;-;-;;LB,CT;1 114,80;1 115,40;<
2022-02-07;16:31:41;1114,6;;23;-;-;;LB,CT;1 114,80;1 115,40;<
2022-02-07;16:31:41;1114,6;;24;-;-;;LB,CT;1 114,80;1 115,40;<
2022-02-07;16:31:41;1114,8;;12;-;-;;LB,CT;1 114,80;1 115,40;<
2022-02-07;16:31:41;1114,8;;64;-;-;;LB,CT;1 114,80;1 115,40;<
2022-02-07;16:31:39;1115;;88;-;-;;LB,CT;1 114,80;1 115,40;<
2022-02-07;16:31:39;1115;;51;-;-;;LB,CT;1 114,80;1 115,40;<
2022-02-07;16:31:39;1115;;1;-;-;;LB,CT;1 114,80;1 115,40;<
2022-02-07;16:31:30;1115,8;;11;-;-;;LB,CT;1 114,60;1 115,40;>
2022-02-07;16:31:30;1115,6;;60;-;-;;LB,CT;1 114,60;1 115,40;>
2022-02-07;16:31:30;1115,4;;60;-;-;;LB,CT;1 114,60;1 115,40;>
2022-02-07;16:31:30;1115,4;;60;-;-;;LB,CT;1 114,60;1 115,40;>
2022-02-07;16:31:28;1114,8;;76;-;-;;LB,CT;1 114,60;1 115,40;>
2022-02-07;16:31:28;1114,4;;18;-;-;;LB,CT;1 114,40;1 114,80;>
2022-02-07;16:31:23;1114,2;;81;-;-;;LB,CT;1 113,80;1 114,20;>
2022-02-07;16:31:21;1113,8;;60;-;-;;LB,CT;1 113,40;1 114,20;<
2022-02-07;16:31:20;1114,6;;92;-;-;;LB,CT;1 114,60;1 115,00;<
2022-02-07;16:31:19;1114,8;;88;-;-;;LB,CT;1 114,40;1 115,00;<
2022-02-07;16:31:19;1114,8;;99;-;-;;LB,CT;1 114,40;1 115,00;<
2022-02-07;16:31:19;1114,8;;18;-;-;;LB,CT;1 114,40;1 115,00;<
2022-02-07;16:31:19;1115;;16;-;-;;LB,CT;1 114,40;1 115,00;<
2022-02-07;16:31:19;1115;;72;-;-;;LB,CT;1 114,40;1 115,00;<
2022-02-07;16:31:14;1114,8;;258;-;-;;LB,CT;1 114,80;1 115,40;>
2022-02-07;16:31:12;1114,6;;4;-;-;CROS;PA,UA;1 114,40;1 114,80;
2022-02-07;16:31:12;1114,6;;4;-;-;AOD;PA,UA;1 114,40;1 114,80;
2022-02-07;16:31:11;1114,6;;71;-;-;;LB,CT;1 114,40;1 114,80;>
2022-02-07;16:31:11;1114,6;;78;-;-;;LB,CT;1 114,40;1 114,80;>
2022-02-07;16:31:06;1114,6;;6;-;-;;LB,CT;1 114,00;1 114,40;>
2022-02-07;16:31:06;1114,6;;60;-;-;;LB,CT;1 114,00;1 114,40;>
2022-02-07;16:31:06;1114,4;;38;-;-;;LB,CT;1 114,00;1 114,40;>
2022-02-07;16:31:06;1114,4;;31;-;-;;LB,CT;1 114,00;1 114,40;>
2022-02-07;16:31:06;1114,4;;39;-;-;;LB,CT;1 114,00;1 114,40;>
2022-02-07;16:30:57;1114,2;;1;-;-;STRO;OB,ON,PRIC,ALGO;1 114,00;1 114,60;>
2022-02-07;16:30:50;1114,6;;3;-;-;;LB,CT;1 114,20;1 114,60;>
2022-02-07;16:30:41;1114,6;;6;-;-;;LB,CT;1 114,20;1 114,80;<
2022-02-07;16:30:41;1114,6;;17;-;-;;LB,CT;1 114,20;1 114,80;>
2022-02-07;16:30:41;1114,2;;60;-;-;;LB,CT;1 114,20;1 114,80;<
2022-02-07;16:30:41;1114,8;;70;-;-;STRO;OB,ON,PRIC,ALGO;1 114,20;1 114,80;<
2022-02-07;16:30:41;1114,8;;96;-;-;;LB,CT;1 114,80;1 115,40;<
2022-02-07;16:30:41;1114,8;;76;-;-;;LB,CT;1 114,80;1 115,40;<
2022-02-07;16:30:35;1115;;68;-;-;;LB,CT;1 114,80;1 115,20;<
2022-02-07;16:30:33;1115;;65;-;-;;LB,CT;1 115,00;1 115,40;<
2022-02-07;16:30:33;1115;;23;-;-;;LB,CT;1 115,00;1 115,40;<
2022-02-07;16:30:33;1115;;60;-;-;;LB,CT;1 115,00;1 115,40;<
2022-02-07;16:30:31;1114,8;;77;-;-;;LB,CT;1 114,60;1 115,60;>
2022-02-07;16:30:31;1114,8;;79;-;-;;LB,CT;1 114,60;1 115,60;>
2022-02-07;16:30:31;1114,6;;26;-;-;;LB,CT;1 114,20;1 114,60;>
2022-02-07;16:30:31;1114,4;;27;-;-;;LB,CT;1 114,20;1 114,60;>
2022-02-07;16:30:31;1114,2;;266;-;-;;LB,CT;1 114,20;1 114,60;>
2022-02-07;16:30:31;1114,2;;75;-;-;;LB,CT;1 114,20;1 114,60;>
2022-02-07;16:30:30;1114;;77;-;-;;LB,CT;1 114,20;1 114,60;<
2022-02-07;16:30:30;1114,2;;97;-;-;;LB,CT;1 114,20;1 114,60;<
2022-02-07;16:30:30;1114,2;;36;-;-;STRO;OB,ON,PRIC,ALGO;1 114,20;1 114,60;<
2022-02-07;16:30:30;1114,2;;26;-;-;STRO;OB,ON,PRIC,ALGO;1 114,20;1 114,60;<
2022-02-07;16:30:17;1114,4;;22;-;-;;LB,CT;1 114,20;1 114,60;<
2022-02-07;16:30:12;1114,6;;82;-;-;;LB,CT;1 114,20;1 114,80;<
2022-02-07;16:30:11;1114,8;;2;-;-;;LB,CT;1 114,60;1 115,00;>
2022-02-07;16:30:09;1114,8;;60;-;-;;LB,CT;1 114,40;1 115,00;<
2022-02-07;16:30:07;1114,8;;47;-;-;;LB,CT;1 114,40;1 114,80;>
2022-02-07;16:30:05;1114,6;;103;-;-;;LB,CT;1 114,60;1 115,00;<
2022-02-07;16:29:52;1115;;96;-;-;;LB,CT;1 115,00;1 115,60;<
2022-02-07;16:29:49;1115,4;;97;-;-;;LB,CT;1 115,40;1 115,60;<
2022-02-07;16:29:49;1115,4;;88;-;-;;LB,CT;1 115,40;1 115,60;<
2022-02-07;16:29:49;1115,6;;27;-;-;;LB,CT;1 115,40;1 115,80;<
2022-02-07;16:29:35;1115,6;;65;-;-;;LB,CT;1 115,40;1 115,80;<
2022-02-07;16:29:35;1115,6;;21;-;-;;LB,CT;1 115,40;1 115,80;<
2022-02-07;16:29:27;1115,6;;61;-;-;;LB,CT;1 115,40;1 116,00;>
2022-02-07;16:29:27;1115,6;;77;-;-;;LB,CT;1 115,20;1 115,60;>
2022-02-07;16:29:27;1115,6;;73;-;-;;LB,CT;1 115,20;1 115,60;>
2022-02-07;16:29:24;1115,2;;82;-;-;;LB,CT;1 114,80;1 115,20;>
2022-02-07;16:29:24;1115,2;;94;-;-;;LB,CT;1 114,80;1 115,20;>
2022-02-07;16:29:19;1115;;92;-;-;;LB,CT;1 114,80;1 115,20;>
2022-02-07;16:29:18;1115;;55;-;-;;LB,CT;1 114,60;1 115,00;>
2022-02-07;16:29:18;1115;;27;-;-;;LB,CT;1 114,60;1 115,00;>
2022-02-07;16:29:18;1115;;60;-;-;;LB,CT;1 114,60;1 115,00;>
2022-02-07;16:29:10;1115,2;;12;-;-;;LB,CT;1 114,80;1 115,20;>
2022-02-07;16:29:06;1115;;50;-;-;;LB,CT;1 115,00;1 115,40;<
2022-02-07;16:29:06;1115;;94;-;-;;LB,CT;1 115,00;1 115,40;<
2022-02-07;16:29:05;1115,2;;44;-;-;;LB,CT;1 115,00;1 115,40;<
2022-02-07;16:29:02;1115,4;;36;-;-;;LB,CT;1 115,20;1 115,60;<
2022-02-07;16:29:02;1115,4;;17;-;-;;LB,CT;1 115,20;1 115,60;<
2022-02-07;16:29:01;1115,6;;60;-;-;;LB,CT;1 115,40;1 115,80;>
2022-02-07;16:29:01;1115,6;;60;-;-;;LB,CT;1 115,40;1 115,80;>
2022-02-07;16:29:00;1115,4;;67;-;-;;LB,CT;1 115,00;1 115,60;<
2022-02-07;16:29:00;1115,4;;90;-;-;;LB,CT;1 115,00;1 115,60;<
2022-02-07;16:29:00;1115,4;;1;-;-;;LB,CT;1 115,00;1 115,60;<
2022-02-07;16:28:57;1115,6;;28;-;-;;LB,CT;1 115,40;1 115,60;>
2022-02-07;16:28:52;1115,4;;1;-;-;STRO;OB,ON,PRIC,ALGO;1 115,20;1 115,80;>
2022-02-07;16:28:50;1115,6;;13;-;-;;LB,CT;1 115,20;1 115,80;>
2022-02-07;16:28:50;1115,6;;13;-;-;;LB,CT;1 115,00;1 115,60;>
2022-02-07;16:28:32;1116;;71;-;-;;LB,CT;1 115,40;1 116,20;<
2022-02-07;16:28:32;1116;;1;-;-;;LB,CT;1 115,40;1 116,20;<
2022-02-07;16:28:31;1116,2;;6;-;-;;LB,CT;1 116,20;1 116,60;<
2022-02-07;16:28:31;1116,2;;4;-;-;;LB,CT;1 116,20;1 116,60;<
2022-02-07;16:28:22;1116,4;;54;-;-;;LB,CT;1 116,20;1 116,60;>
2022-02-07;16:28:22;1116,4;;1;-;-;;LB,CT;1 116,20;1 116,60;>
2022-02-07;16:28:22;1116,4;;37;-;-;;LB,CT;1 116,20;1 116,60;>
2022-02-07;16:28:04;1116,4;;17;-;-;;LB,CT;1 116,00;1 116,40;>
2022-02-07;16:28:03;1115,8;;53;-;-;;LB,CT;1 116,00;1 116,80;<
2022-02-07;16:28:03;1115,8;;57;-;-;;LB,CT;1 116,00;1 116,80;<
2022-02-07;16:28:03;1115,8;;60;-;-;;LB,CT;1 116,00;1 116,80;<
2022-02-07;16:28:03;1116;;61;-;-;;LB,CT;1 116,00;1 116,80;<
2022-02-07;16:28:03;1116;;17;-;-;;LB,CT;1 116,00;1 116,80;<
2022-02-07;16:27:58;1116,4;;55;-;-;;LB,CT;1 116,40;1 117,20;<
2022-02-07;16:27:58;1116,8;;12;-;-;;LB,CT;1 116,40;1 117,20;<
2022-02-07;16:27:49;1117;;25;-;-;;LB,CT;1 116,80;1 117,20;>
2022-02-07;16:27:48;1116,8;;1;-;-;;LB,CT;1 116,80;1 117,20;<
2022-02-07;16:27:40;1117,2;;47;-;-;;LB,CT;1 116,80;1 117,20;>
2022-02-07;16:27:40;1117,2;;29;-;-;;LB,CT;1 116,80;1 117,20;>
2022-02-07;16:27:40;1117,2;;60;-;-;;LB,CT;1 116,80;1 117,20;>
2022-02-07;16:27:40;1117,2;;9;-;-;;LB,CT;1 117,20;1 117,60;<
2022-02-07;16:27:35;1117,4;;84;-;-;;LB,CT;1 117,20;1 117,40;>
2022-02-07;16:27:35;1117,2;;92;-;-;;LB,CT;1 117,20;1 117,40;<
2022-02-07;16:27:35;1117,2;;68;-;-;;LB,CT;1 117,20;1 117,40;<
2022-02-07;16:27:35;1117,2;;20;-;-;;LB,CT;1 117,20;1 117,60;<
2022-02-07;16:27:30;1117,2;;18;-;-;;LB,CT;1 117,20;1 117,60;<
2022-02-07;16:27:29;1117,4;;7;-;-;;LB,CT;1 117,60;1 118,00;<
2022-02-07;16:27:29;1117,6;;35;-;-;;LB,CT;1 117,60;1 118,00;<
2022-02-07;16:27:29;1117,6;;25;-;-;;LB,CT;1 117,60;1 118,00;<
2022-02-07;16:27:28;1117,8;;17;-;-;;LB,CT;1 117,40;1 117,80;>
2022-02-07;16:27:28;1117,6;;60;-;-;;LB,CT;1 117,40;1 117,80;<
2022-02-07;16:27:28;1117,8;;19;-;-;;LB,CT;1 117,40;1 117,80;>
2022-02-07;16:27:27;1117,4;;207;-;-;;LB,CT;1 117,40;1 117,80;>
2022-02-07;16:27:26;1117;;19;-;-;;LB,CT;1 116,80;1 117,40;>
2022-02-07;16:27:24;1117;;5;-;-;STRO;OB,ON,PRIC,ALGO;1 116,80;1 117,40;>
2022-02-07;16:27:24;1117;;28;-;-;STRO;OB,ON,PRIC,ALGO;1 116,80;1 117,40;>
2022-02-07;16:27:24;1116,8;;30;-;-;STRO;OB,ON,PRIC,ALGO;1 116,80;1 117,40;>
2022-02-07;16:27:24;1116,8;;31;-;-;STRO;OB,ON,PRIC,ALGO;1 116,80;1 117,40;>
2022-02-07;16:27:24;1116,8;;70;-;-;STRO;OB,ON,PRIC,ALGO;1 116,80;1 117,40;>
2022-02-07;16:27:25;1117,2;;5;-;-;;LB,CT;1 116,40;1 117,20;>
2022-02-07;16:27:24;1117,2;;18;-;-;;LB,CT;1 116,40;1 117,20;>
2022-02-07;16:27:24;1117,2;;21;-;-;;LB,CT;1 116,40;1 117,20;>
2022-02-07;16:27:24;1116,8;;46;-;-;;LB,CT;1 116,40;1 117,20;>
2022-02-07;16:27:24;1116,8;;31;-;-;;LB,CT;1 116,40;1 117,20;>
2022-02-07;16:27:24;1117;;485;-;-;;LB,CT;1 116,40;1 117,20;<
2022-02-07;16:27:24;1117;;682;-;-;;LB,CT;1 116,40;1 117,20;<
2022-02-07;16:27:24;1117;;22;-;-;;LB,CT;1 116,40;1 117,20;>
2022-02-07;16:27:24;1117;;62;-;-;;LB,CT;1 116,40;1 117,20;>
2022-02-07;16:27:24;1116,8;;25;-;-;;LB,CT;1 116,40;1 117,20;>
2022-02-07;16:27:24;1116,8;;60;-;-;;LB,CT;1 116,40;1 117,20;>
2022-02-07;16:27:18;1116;;29;-;-;;LB,CT;1 115,80;1 116,00;>
2022-02-07;16:27:17;1116;;14;-;-;;LB,CT;1 115,80;1 116,00;>
2022-02-07;16:27:16;1115,8;;24;-;-;;LB,CT;1 115,40;1 116,00;<
2022-02-07;16:27:15;1116;;29;-;-;;LB,CT;1 115,80;1 116,00;>
2022-02-07;16:27:15;1116;;14;-;-;;LB,CT;1 115,80;1 116,00;>
2022-02-07;16:27:15;1115;;1;-;-;;LB,CT;1 114,80;1 115,00;>
2022-02-07;16:27:14;1114,8;;59;-;-;;LB,CT;1 114,80;1 115,00;<
2022-02-07;16:27:13;1114,4;;34;-;-;;LB,CT;1 114,40;1 115,00;>
2022-02-07;16:27:13;1114,8;;49;-;-;;LB,CT;1 114,40;1 115,00;>
2022-02-07;16:27:13;1114,6;;60;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1114,6;;10;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1114,6;;94;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1114,4;;20;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1114,4;;60;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1114,2;;78;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1114,2;;75;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1114,2;;104;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1114,2;;57;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1114,2;;57;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1114;;5;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1114;;57;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1113,8;;89;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:13;1113,8;;60;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:27:11;1113,4;;118;-;-;CROS;PA,UA;1 113,00;1 113,80;
2022-02-07;16:27:11;1113,4;;118;-;-;AOD;PA,UA;1 113,00;1 113,80;
2022-02-07;16:27:10;1113,2;;1;-;-;;LB,CT;1 113,20;1 113,80;<
2022-02-07;16:27:04;1112,6;;68;-;-;;LB,CT;1 112,40;1 113,20;>
2022-02-07;16:26:59;1112;;15;-;-;;LB,CT;1 111,80;1 112,00;>
2022-02-07;16:26:59;1112;;54;-;-;;LB,CT;1 111,80;1 112,00;>
2022-02-07;16:26:59;1111,8;;26;-;-;;LB,CT;1 111,80;1 112,00;>
2022-02-07;16:26:59;1111,8;;60;-;-;;LB,CT;1 111,80;1 112,00;<
2022-02-07;16:26:54;1111,8;;38;-;-;;LB,CT;1 111,40;1 111,80;>
2022-02-07;16:26:54;1111,8;;47;-;-;;LB,CT;1 111,40;1 111,80;>
2022-02-07;16:26:54;1111,8;;27;-;-;;LB,CT;1 111,40;1 111,80;>
2022-02-07;16:26:34;1111,6;;90;-;-;;LB,CT;1 111,60;1 112,00;<
2022-02-07;16:26:33;1111,6;;60;-;-;;LB,CT;1 111,40;1 112,00;>
2022-02-07;16:26:32;1112;;67;-;-;;LB,CT;1 111,40;1 112,20;>
2022-02-07;16:26:32;1111,8;;60;-;-;;LB,CT;1 111,40;1 112,20;>
2022-02-07;16:26:32;1111,6;;97;-;-;;LB,CT;1 111,40;1 112,20;>
2022-02-07;16:26:26;1111,4;;60;-;-;;LB,CT;1 111,00;1 111,80;>
2022-02-07;16:26:26;1111,2;;2;-;-;;LB,CT;1 111,00;1 111,80;<
2022-02-07;16:26:26;1111,4;;60;-;-;;LB,CT;1 111,00;1 111,80;>
2022-02-07;16:26:25;1112,1;;83;-;-;CROS;PA,UA;1 111,00;1 112,20;<
2022-02-07;16:26:25;1112,1;;118;-;-;CROS;PA,UA;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,2;;11;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,2;;75;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,2;;44;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,2;;89;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,2;;61;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,2;;60;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,4;;59;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,4;;89;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,4;;21;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,4;;60;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,6;;59;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,6;;50;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,8;;103;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1111,8;;60;-;-;;LB,CT;1 111,00;1 112,20;<
2022-02-07;16:26:25;1112,1;;201;-;-;AOD;PA,UA;1 111,00;1 112,20;
2022-02-07;16:26:25;1112,2;;79;-;-;;LB,CT;1 112,00;1 112,20;>
2022-02-07;16:26:25;1112,2;;47;-;-;;LB,CT;1 112,00;1 112,20;>
2022-02-07;16:26:25;1112,1;;446;-;-;MID;DB,CT;1 112,00;1 112,20;>
2022-02-07;16:26:21;1112;;101;-;-;;LB,CT;1 111,60;1 112,00;>
2022-02-07;16:26:21;1112;;4;-;-;;LB,CT;1 111,60;1 112,00;>
2022-02-07;16:26:12;1111,8;;5;-;-;;LB,CT;1 111,60;1 112,00;<
2022-02-07;16:26:12;1111,8;;5;-;-;;LB,CT;1 111,60;1 112,00;<
2022-02-07;16:25:59;1112;;57;-;-;;LB,CT;1 111,60;1 112,20;<
2022-02-07;16:25:59;1112;;5;-;-;;LB,CT;1 112,00;1 112,40;<
2022-02-07;16:25:59;1112;;60;-;-;;LB,CT;1 112,00;1 112,40;<
2022-02-07;16:25:58;1112,4;;6;-;-;;LB,CT;1 112,00;1 112,40;>
2022-02-07;16:25:58;1112,2;;28;-;-;;LB,CT;1 111,80;1 112,40;<
2022-02-07;16:25:53;1112,2;;28;-;-;;LB,CT;1 112,20;1 112,60;<
2022-02-07;16:25:51;1112,2;;19;-;-;;LB,CT;1 111,80;1 112,20;>
2022-02-07;16:25:50;1112,2;;11;-;-;;LB,CT;1 111,80;1 112,20;>
2022-02-07;16:25:50;1112,2;;43;-;-;;LB,CT;1 111,80;1 112,20;>
2022-02-07;16:25:44;1112;;60;-;-;;LB,CT;1 112,00;1 112,40;>
2022-02-07;16:25:44;1112;;17;-;-;;LB,CT;1 112,00;1 112,40;<
2022-02-07;16:25:39;1112,6;;5;-;-;;LB,CT;1 112,20;1 112,60;>
2022-02-07;16:25:39;1112,6;;20;-;-;;LB,CT;1 112,00;1 112,60;>
2022-02-07;16:25:32;1112;;201;-;-;;LB,CT;1 112,00;1 112,60;>
2022-02-07;16:25:32;1112;;84;-;-;;LB,CT;1 112,00;1 112,60;>
2022-02-07;16:25:32;1112;;27;-;-;;LB,CT;1 111,40;1 112,00;>
2022-02-07;16:25:32;1111,6;;20;-;-;;LB,CT;1 111,40;1 112,00;>
2022-02-07;16:25:32;1111,6;;50;-;-;;LB,CT;1 111,40;1 112,00;>
2022-02-07;16:25:32;1111,6;;250;-;-;;LB,CT;1 111,40;1 112,00;>
2022-02-07;16:25:19;1111,4;;50;-;-;;LB,CT;1 111,40;1 112,00;<
2022-02-07;16:25:14;1111,6;;21;-;-;;LB,CT;1 111,40;1 112,00;<
2022-02-07;16:25:14;1111,6;;60;-;-;;LB,CT;1 111,40;1 112,00;<
2022-02-07;16:25:12;1112;;15;-;-;STRO;OB,ON,PRIC,ALGO;1 111,60;1 112,40;>
2022-02-07;16:25:09;1112;;3;-;-;;LB,CT;1 111,60;1 112,40;>
2022-02-07;16:25:05;1112;;37;-;-;;LB,CT;1 111,00;1 112,00;>
2022-02-07;16:25:05;1111,8;;21;-;-;;LB,CT;1 111,00;1 112,00;<
2022-02-07;16:25:05;1111,8;;16;-;-;;LB,CT;1 111,00;1 112,00;<
2022-02-07;16:25:05;1112,2;;21;-;-;;LB,CT;1 112,20;1 112,80;<
2022-02-07;16:25:05;1112,2;;28;-;-;;LB,CT;1 112,20;1 112,80;<
2022-02-07;16:24:58;1112,4;;42;-;-;;LB,CT;1 112,20;1 112,60;>
2022-02-07;16:24:58;1112,4;;37;-;-;;LB,CT;1 112,20;1 112,60;>
2022-02-07;16:24:57;1112,2;;71;-;-;;LB,CT;1 111,80;1 112,20;>
2022-02-07;16:24:57;1112,2;;60;-;-;;LB,CT;1 111,80;1 112,20;>
2022-02-07;16:24:38;1112,2;;13;-;-;;LB,CT;1 111,80;1 112,20;>
2022-02-07;16:24:38;1112,2;;31;-;-;;LB,CT;1 111,80;1 112,20;>
2022-02-07;16:24:38;1112,4;;60;-;-;;LB,CT;1 111,80;1 112,20;>
2022-02-07;16:24:38;1112,2;;54;-;-;;LB,CT;1 111,80;1 112,20;>
2022-02-07;16:24:35;1112;;92;-;-;;LB,CT;1 112,00;1 112,40;<
2022-02-07;16:24:35;1112;;24;-;-;;LB,CT;1 112,00;1 112,40;<
2022-02-07;16:24:16;1112,4;;73;-;-;;LB,CT;1 112,00;1 112,40;>
2022-02-07;16:24:16;1112,4;;39;-;-;;LB,CT;1 112,00;1 112,40;>
2022-02-07;16:24:16;1112,2;;40;-;-;;LB,CT;1 112,00;1 112,40;>
2022-02-07;16:24:16;1112,2;;48;-;-;;LB,CT;1 112,00;1 112,40;>
2022-02-07;16:24:14;1112,2;;2;-;-;;LB,CT;1 111,80;1 112,20;>
2022-02-07;16:24:03;1112,4;;49;-;-;;LB,CT;1 111,80;1 112,60;<
2022-02-07;16:23:58;1112,6;;5;-;-;;LB,CT;1 111,80;1 112,80;>
2022-02-07;16:23:58;1112,4;;48;-;-;;LB,CT;1 111,80;1 112,60;<
2022-02-07;16:23:55;1112,8;;60;-;-;;LB,CT;1 112,80;1 113,20;>
2022-02-07;16:23:55;1112,8;;82;-;-;;LB,CT;1 112,80;1 113,20;<
2022-02-07;16:23:54;1113,4;;16;-;-;;LB,CT;1 113,00;1 113,60;<
2022-02-07;16:23:54;1113,4;;1;-;-;;LB,CT;1 113,00;1 113,60;<
2022-02-07;16:23:54;1113,4;;18;-;-;;LB,CT;1 113,00;1 113,60;<
2022-02-07;16:23:49;1113,8;;79;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:23:41;1113,4;;40;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:23:41;1113,4;;49;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:23:19;1113,8;;50;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:23:19;1113,8;;10;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:23:17;1113,8;;53;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:23:17;1113,8;;32;-;-;;LB,CT;1 113,20;1 113,80;>
2022-02-07;16:23:15;1113;;15;-;-;;LB,CT;1 113,00;1 113,80;<
2022-02-07;16:23:15;1113;;60;-;-;;LB,CT;1 113,00;1 113,80;<
2022-02-07;16:23:13;1113,2;;16;-;-;STRO;OB,ON,PRIC,ALGO;1 113,00;1 113,80;<
2022-02-07;16:23:09;1113,4;;20;-;-;;LB,CT;1 113,40;1 114,20;<
2022-02-07;16:23:09;1114,2;;2;-;-;;LB,CT;1 113,40;1 114,20;>
2022-02-07;16:23:08;1114,2;;1;-;-;;LB,CT;1 113,40;1 114,20;>
2022-02-07;16:23:08;1114,2;;17;-;-;;LB,CT;1 114,20;1 114,40;<
2022-02-07;16:23:08;1114,2;;13;-;-;;LB,CT;1 114,20;1 114,40;<
2022-02-07;16:23:08;1114,2;;13;-;-;;LB,CT;1 114,20;1 114,40;<
2022-02-07;16:23:08;1114,2;;73;-;-;;LB,CT;1 114,20;1 114,40;<
2022-02-07;16:23:07;1114,6;;30;-;-;;LB,CT;1 114,20;1 114,60;>
2022-02-07;16:23:04;1114,5;;36;-;-;CROS;PA,UA;1 114,20;1 114,80;>
2022-02-07;16:23:04;1114,8;;16;-;-;;LB,CT;1 114,20;1 114,80;>
